iid,buying_info,CommentCount,page,sale_num,origin_price,favorRate,default_praise_count,tags,price,stock,img,title 
30493781,1670人已抢,439,12,1670,,97%,747,实惠|129	质量很好|86	质量一般|10	无色差|6	尺码合身|6	正品|5	和描述一致|5	面料手感不错|5	穿着效果好|4	发货快|4	物流快|3,1190,,http://b1.hucdn.com/upload/item/1808/13/62585611195534_800x800.jpg,宝宝衣服1-3岁宝宝薄款马甲背心春秋薄款纯棉新生婴幼儿马夹男女童宝宝马甲夏季坎肩
30673496,43890人已抢,12735,12,43890,,97%,2291,物流快|198	实惠|196	质量很好|193	服务不错|193	是正品|177	包装好|168	和描述一致|124	发货快|116	物流慢|54	质量一般|26	大品牌|4,990,,http://b1.hucdn.com/upload/item/1808/30/12034124756865_800x800.jpg,【医用同款 居家常备】宝宝高精度电子体温计 套装更实惠
30662440,4529人已抢,1212,12,4529,,96%,103,质量很好|195	实惠|194	质量一般|38	无色差|31	物流快|28	正品|26	合身|19	和描述一致|18	服务不错|17	尺码合适|14	尺码偏小|11,3990,,http://b1.hucdn.com/upload/item/1810/19/61120041358806_800x800.jpg,【浪莎正品】加厚牛仔裤男秋款2018修身直筒男裤宽松百搭韩版潮流裤子男加绒
30650755,3481人已抢,854,12,3481,,98%,538,实惠|172	保湿滋润|48	质量不错|29	正品|22	清洁度强|16	物流快|9	包装好|8	刺激性强|7	质量很好|6	是正品|6	大品牌|5,3900,,http://b1.hucdn.com/upload/item/1712/19/66528130324125_800x800.jpg,子初 孕妇专用护肤水光舒润补水面膜25ml*20片补水达人
30633631,11634人已抢,3637,12,11634,,98%,947,包装好|196	质量很好|192	质量不错|191	服务不错|185	正品|184	物流快|181	实惠|172	功效不错|144	是正品|135	发货快|102	和描述一致|62,3500,,http://b1.hucdn.com/upload/item/1804/08/69181322178291_800x800.jpg,领券更优惠 送化妆包工具 ILISYA柔色初学者彩妆套装彩妆全套化妆品套装正品
30488148,12482人已抢,3305,13,12482,,98%,1957,质量很好|191	实惠|182	尺码不合身|182	面料手感不错|97	质量一般|81	和描述一致|49	尺码合身|41	正品|35	无色差|33	衣服不错|32	尺码合适|29,1980,,http://b1.hucdn.com/upload/item/1708/27/33858539819486_800x800.jpg,南极人2018女童春款新春秋款童裤女童打底裤中裤儿童女宝宝长裤子休闲打底裤子
30631879,10173人已抢,2501,13,10173,,97%,573,质量很好|196	实惠|190	尺码不合身|188	质量一般|79	正品|41	无色差|31	尺码合身|28	尺码合适|25	穿着效果好|25	物流快|24	有色差|18,1090,,http://b1.hucdn.com/upload/item/1809/21/94926026041601_800x800.jpg,五双装儿童袜子婴儿袜子春秋纯棉秋冬棉袜宝宝童袜新生儿地板袜
30654492,20243人已抢,5645,13,20243,,99%,2296,无异味|199	质量很好|195	实惠|193	颜色好看|174	和描述一致|138	物流快|77	服务不错|52	包装好|49	物流慢|46	好玩|35	质量一般|28,1390,,http://b1.hucdn.com/upload/item/1712/04/56131465243144_800x800.jpg,碟谜（GT4）可高温水煮婴幼儿磨牙固齿曼哈顿手抓牙胶球
30524219,4405人已抢,832,13,4405,,96%,433,实惠|154	质量不错|46	保湿滋润|33	包装好|28	正品|15	物流快|13	味道不好闻|11	服务不错|10	清洁度强|9	物流慢|7	质量很好|6,4900,,http://b1.hucdn.com/upload/item/1803/14/99626582476200_1000x1000.jpg,【30片装 巨补水】【孕妇可用】NudeFace玻尿酸原液蚕丝面膜 保湿补水美白
30608660,10315人已抢,2196,13,10315,,97%,1206,实惠|196	质量很好|173	无异味|100	颜色好看|37	好玩|37	质量一般|25	物流慢|16	物流快|16	和描述一致|13	服务不错|12	发货快|6,2990,,http://b1.hucdn.com/upload/item/1706/25/75538891174690_800x800.jpg,喜迪奇 过家家切水果玩具儿童果蔬切切乐套装带提篮26件套
30469724,30022人已抢,16619,13,30022,,97%,564,包装好|199	物流快|197	是正品|195	质量很好|193	实惠|186	外观漂亮|179	发货快|135	物流慢|115	外观不好看|102	大品牌|68	服务不错|62,1900,,http://b1.hucdn.com/upload/item/1809/26/57038733501419_800x800.jpg,【买3送3】青蛙王子婴儿皂儿童洗衣皂 新生儿尿布皂宝宝专用肥皂正品共6块810g
30598599,12653人已抢,3334,13,12653,,98%,681,质量很好|187	实惠|183	无异味|101	材质一般|82	和描述一致|65	物流快|38	服务不错|35	质量一般|34	包装差|31	材质差|26	物流慢|23,3690,,http://b1.hucdn.com/upload/item/1709/18/27425175470407_800x800.jpg,【注水碗双耳碗双套餐】儿童餐具套装304不锈钢宝宝保温注水碗婴儿辅食碗不锈钢
29311676,28489人已抢,10046,13,28489,,98%,2613,质量很好|197	质量一般|197	实惠|192	面料手感不错|124	和描述一致|86	无色差|75	穿着效果好|72	物流慢|63	尺码合身|60	正品|54	物流快|52,2540,,http://b1.hucdn.com/upload/item/1711/10/03841533190490_800x800.jpg,桂诗兰宝宝儿童内裤女童纯棉三角平角宝宝小女孩内衣裤短裤头4条装
30493119,17655人已抢,1776,13,17655,,97%,1470,实惠|195	好玩|99	质量很好|44	物流快|19	质量一般|18	物流慢|11	和描述一致|6	发货快|6	服务不错|6	无异味|4	包装好|3,990,,http://b1.hucdn.com/upload/item/1711/17/29799193289120_800x800.jpg,佩琪猪粉红小猪按压爬楼梯滑梯玩具过家家玩具
29863808,61186人已抢,30458,13,61186,,97%,588,物流快|188	质量很好|185	大品牌|179	发货快|178	是正品|173	物流慢|170	柔软舒适|168	包装好|165	实惠|165	吸水性强|160	和描述一致|109,15800,,http://b1.hucdn.com/upload/item/1712/01/05944456055899_800x800.jpg,纸尿裤 M64   （6-11KG）【2包装】
30585859,1201人已抢,273,13,1201,,98%,161,实惠|46	质量很好|5	和描述一致|4	包装好|4	物流慢|2	服务不错|2	发货快|1	物流快|1,1990,,http://b1.hucdn.com/upload/item/1803/22/09977880946728_800x800.jpg,【真心食品四色葡萄干160g*2罐】休闲零食果干超大免洗小包装果脯蜜饯
30573769,24952人已抢,13074,13,24952,,98%,353,是正品|194	质量很好|193	包装好|191	使用方便|191	外观漂亮|185	实惠|183	性价比不高|179	外观不好看|98	物流慢|84	物流快|83	发货快|77,17900,,http://b1.hucdn.com/upload/item/1712/19/65735813458649_800x800.jpg,【镇店之宝】新贝 智能液晶电动吸奶器 孕妇轻松吸乳
30608604,42566人已抢,19529,13,42566,,98%,1073,是正品|197	物流快|197	质量很好|196	大品牌|194	和描述一致|193	发货快|192	包装好|190	实惠|189	物流慢|73	包装差|66	服务不错|65,3190,,http://b1.hucdn.com/upload/item/1804/25/24369792139133_800x800.jpg,【双盖防尘】gb好孩子海洋水润湿巾婴儿预防红屁屁湿纸巾80抽可卸妆用
30483285,4809人已抢,1636,13,4809,,97%,421,质量很好|193	实惠|191	和描述一致|33	质量一般|33	正品|28	无色差|28	合身|25	尺码合适|23	手感好|17	尺码偏小|16	显瘦|13,4900,,http://b1.hucdn.com/upload/item/1803/27/20394544393223_800x800.jpg,艾路丝婷2018新款韩版简约刺绣修身百搭长袖T恤3702
30487532,46007人已抢,10014,13,46007,,98%,5116,实惠|194	服务不错|193	包装好|191	质量不错|190	正品|189	物流快|181	质量很好|179	发货快|74	和描述一致|61	保湿滋润|35	是正品|26,1980,,http://b1.hucdn.com/upload/item/1808/27/66472919976183_800x800.jpg,【秋冬爆款 买1送1 修护足部】美康粉黛嫩白修护足霜 有效去-防干裂脱皮脚痒脱皮
30595674,5584人已抢,1533,13,5584,,97%,593,实惠|182	质量很好|137	无异味|89	和描述一致|20	材质一般|18	质量一般|13	服务不错|12	物流慢|9	物流快|9	包装好|8	是正品|6,2990,,http://b1.hucdn.com/upload/item/1809/10/45288127383491_800x800.jpg,【送背带】迪士尼水杯儿童水杯宝宝感温学饮杯两用PP儿童吸管杯带重力球防漏鸭嘴杯奶
30599747,9011人已抢,2850,13,9011,,99%,1005,外观漂亮|197	实惠|195	质量很好|195	包装好|180	外观不好看|107	物流快|37	发货快|27	服务不错|26	和描述一致|21	是正品|17	大品牌|15,2380,,http://b1.hucdn.com/upload/item/1806/08/27064155952571_800x800.jpg,【4斤重】十月结晶月子纸产后产褥期专用刀纸2包
30630868,19638人已抢,6507,11,19638,,99%,917,包装好|197	是正品|195	实惠|188	性价比不高|187	无异味|156	清洁效果好|111	质量很好|88	物流快|65	大品牌|49	服务不错|40	发货快|39,3900,,http://b1.hucdn.com/upload/item/1806/04/80510606981429_800x800.jpg,红色小象婴儿洗衣液2.2L宝宝专用新生儿洗衣液无荧光剂正品宝宝尿布皂洗衣皂
30630363,13135人已抢,4057,11,13135,,99%,1438,质量很好|197	实惠|189	颜色好看|72	无异味|62	质量一般|46	好玩|31	和描述一致|26	物流快|19	物流慢|17	包装好|10	发货快|9,1780,,http://b1.hucdn.com/upload/item/1707/18/92523377599674_898x898.jpg,10张装儿童益智拼图积木玩具1-2-3-4-5-6岁宝宝早教幼儿园小朋友生日
30653881,4633人已抢,1218,10,4633,,98%,933,外观漂亮|193	实惠|191	外观不好看|65	包装好|19	质量很好|18	物流快|16	服务不错|10	发货快|7	和描述一致|6	物流慢|6	包装差|2,2490,,http://b1.hucdn.com/upload/item/1803/29/08351812565574_800x800.jpg,小象奇奇婴儿洗衣皂150g*10块 宝宝肥皂新生儿尿布皂 bb皂 孕妇内衣皂
30634036,24551人已抢,7487,10,24551,,98%,957,无异味|198	质量很好|195	实惠|190	物流慢|96	质量一般|90	和描述一致|68	物流快|53	服务不错|53	颜色好看|42	包装好|36	发货快|27,3290,,http://b1.hucdn.com/upload/item/1801/12/27548314878272_800x800.jpg,煦童宝宝150*180*2厘米双面加厚爬行垫云南海南青海贵州广西发不了
30609019,11701人已抢,4696,10,11701,,98%,2239,实惠|194	质量很好|113	和描述一致|45	物流快|27	质量一般|26	物流慢|25	发货快|13	服务不错|11	包装好|10	是正品|3	大品牌|1,990,,http://b1.hucdn.com/upload/item/1703/14/70362337825009_700x700.jpg,两个装led智能光控小夜灯插电节能婴儿喂奶灯插座感应灯卧室床头灯
30648183,9276人已抢,4180,10,9276,,97%,316,质量很好|191	实惠|182	和描述一致|42	是正品|38	物流慢|37	物流快|35	包装好|31	手感好|25	发货快|22	服务不错|20	无异味|18,1850,,http://b1.hucdn.com/upload/item/1809/20/31227611045525_800x800.jpg,爱得利婴儿隔尿垫巾一次性隔尿巾宝宝隔屎垫新生儿尿布护理垫纸巾每包110片
30650327,8783人已抢,2475,10,8783,,99%,493,实惠|188	质量很好|126	包装好|41	物流快|40	大品牌|24	是正品|23	服务不错|16	发货快|16	和描述一致|13	物流慢|6	包装差|4,3000,,http://b1.hucdn.com/upload/item/1711/23/19201011532426_800x800.jpg,子初 宝宝湿巾800抽家庭装 婴儿手口柔湿巾80抽组合带盖洁净护理
30616352,10717人已抢,2305,10,10717,,98%,3448,实惠|194	质量很好|171	无异味|69	好玩|44	物流慢|23	和描述一致|20	物流快|18	颜色好看|17	服务不错|16	质量一般|13	发货快|9,990,,http://b1.hucdn.com/upload/item/1712/06/21939560786922_640x640.jpg,鑫乐 儿童过家家厨房台灶台玩具早教益智可收纳送果蔬
30562479,3737人已抢,786,10,3737,,94%,447,实惠|116	质量不错|41	清洁度强|38	物流快|28	正品|23	服务不错|16	发货快|11	质量很好|10	味道好闻|10	刺激性强|8	和描述一致|5,1990,,http://b1.hucdn.com/upload/item/1805/19/28846635438321_800x800.jpg,【全店任选两件39.9元限时抢】嗨购撕拉面膜150g 深层清洁补水去黑头
30612404,4368人已抢,1723,10,4368,,97%,299,实惠|190	外观不错|181	外观不好看|85	正品|65	是正品|55	包装好|53	物流快|29	质量不错|21	质量很好|21	发货快|20	服务不错|10,1800,,http://b1.hucdn.com/upload/item/1612/28/29365815235284_800x800.jpg,【超值30只】【每片低至0.6元】名流持久润滑性感五合一避孕套
30591565,64845人已抢,17060,10,64845,,98%,4863,质量很好|197	质量一般|196	和描述一致|192	实惠|190	物流快|188	服务不错|160	物流慢|94	发货快|87	包装好|71	是正品|6,980,,http://b1.hucdn.com/upload/item/1707/06/23074024992724_800x800.jpg,大牌小物32夹衣架可折叠多头成人晾衣架塑料多功能儿童袜子架夹子挂衣架
30607266,11328人已抢,2635,10,11328,,99%,1614,质量很好|196	实惠|191	无异味|44	物流快|29	颜色好看|14	包装好|13	服务不错|11	物流慢|11	和描述一致|10	发货快|9	质量一般|8,1990,,http://b1.hucdn.com/upload/item/1710/31/35580834747665_800x800.jpg,【大开本】全8册 我能表达自己故事绘本 宝宝好习惯好性格培养绘本 儿童情绪管理故事书 早教启蒙情商培养绘本 幼儿园图书
30613886,23706人已抢,6969,10,23706,,98%,2012,无异味|197	颜色好看|197	实惠|196	质量很好|190	物流慢|70	和描述一致|55	好玩|48	质量一般|43	物流快|37	服务不错|30	做工很好|30,2990,,http://b1.hucdn.com/upload/item/1712/05/59794698400885_800x800.jpg,熙悦160粒（100粒积木+60片底板）动物水果数字积木儿童木制积木玩具
30591355,2898人已抢,963,10,2898,,99%,298,实惠|195	外观不错|186	质量不错|71	质量很好|71	包装好|43	外观不好看|26	正品|21	和描述一致|13	物流快|7	发货快|4	服务不错|3,1280,,http://b1.hucdn.com/upload/item/1803/11/31167069622370_800x800.jpg,HAONIU皓牛成人软毛牙刷10支家庭装口腔清洁护理套装
30344652,42183人已抢,12964,10,42183,,99%,2094,质量一般|196	面料手感不错|192	质量很好|190	实惠|186	手感不错|186	正品|182	尺码偏小|159	无色差|158	穿着效果好|148	和描述一致|138	尺码合身|111,2200,,http://b1.hucdn.com/upload/item/1703/18/37385859924591_747x747.jpg,【热销30000+彩棉套装】童有所衣秋季婴儿装纯棉高腰内衣套装儿童装秋衣秋裤
30441295,41547人已抢,14840,10,41547,,97%,1656,质量一般|199	质量很好|196	实惠|195	柔软舒适|193	物流快|122	和描述一致|116	手感好|114	质量差|86	尺码偏小|81	物流慢|67	发货快|63,1390,,http://b1.hucdn.com/upload/item/1706/19/62610800100605_800x800.jpg,初愫5条装糖果优质棉不起球女士三角内裤
30576654,68410人已抢,36089,10,68410,,97%,4772,实惠|196	包装好|196	发货快|196	是正品|195	物流快|194	质量很好|192	服务不错|191	外观漂亮|189	物流慢|189	和描述一致|183	外观不好看|181,1990,,http://b1.hucdn.com/upload/item/1711/16/99750045195171_800x800.jpg,【已抢6.8万件，买一瓶送一瓶】植护 宝宝洗发水沐浴露二合一 350ml
30613592,12734人已抢,4154,10,12734,,97%,1807,质量很好|195	实惠|190	包装好|77	和描述一致|65	物流快|55	服务不错|48	物流慢|35	发货快|21	质量一般|16	是正品|4	大品牌|2,3490,,http://b1.hucdn.com/upload/item/1807/21/59608877287243_800x800.jpg,宝岚 可充电电子秤体重秤家用健康秤成人秤电子称usb充电秤
30584323,60382人已抢,28479,10,60382,,97%,2849,物流快|198	质量很好|195	物流慢|194	磨脚|193	尺码偏大|193	质量一般|192	和描述一致|191	柔软舒适|191	无色差|191	实惠|187	正品|185,2990,,http://b1.hucdn.com/upload/item/1808/26/47422797539996_800x800.jpg,海绵宝宝正品百搭小白鞋多色帆布鞋儿童休闲鞋小白鞋女童布鞋2018新款宝宝鞋子
30424430,2768人已抢,1045,11,2768,,96%,808,质量很好|199	柔软舒适|197	实惠|196	尺码合身|70	物流快|65	服务不错|42	材质不错|30	无色差|27	质量一般|27	和描述一致|19	发货快|17,2600,,http://b1.hucdn.com/upload/item/1803/11/61199253392185_800x800.jpg,歌伊朵【2018秋冬】孕妇装秋冬孕妇裤孕妇打底裤秋装孕新款小猫裤韩版修身孕妇裤
30268914,3951人已抢,978,11,3951,,97%,745,实惠|160	质量不错|49	保湿滋润|47	正品|46	味道好闻|25	清洁度强|25	物流快|21	包装好|19	服务不错|15	和描述一致|14	质量很好|13,4900,,http://b1.hucdn.com/upload/item/1809/03/57178574207931_800x800.jpg,【年轻神器 买就送眼霜】美康粉黛绿眼膜贴60片 淡化细纹淡化黑眼圈眼袋安全好吸收
30598861,33594人已抢,13628,11,33594,,97%,1610,保湿滋润|196	是正品|196	质量不错|195	正品|185	实惠|184	包装好|181	物流快|152	质量很好|91	发货快|81	过敏|69	清洁度强|67,1990,,http://b1.hucdn.com/upload/item/1810/12/16882286740009_800x800.jpg,【30片 买2份同款送10片】碧素堂深海藻补水美白保湿蜗牛面膜 淡斑修护提亮肤色
30673578,4839人已抢,1024,11,4839,,98%,2110,实惠|140	质量很好|43	和描述一致|15	物流快|10	服务不错|6	发货快|6	物流慢|4	质量一般|4	包装好|3,990,,http://b1.hucdn.com/upload/item/1711/28/73543469347016_800x800.jpg,【2片装】厨房透明贴纸灶台防油贴瓷砖耐高温防油贴 防水墙贴防油烟墙纸加厚墙贴壁纸
30574072,11254人已抢,4301,11,11254,,98%,916,实惠|190	包装好|135	质量很好|61	物流快|39	物流慢|33	发货快|23	服务不错|18	和描述一致|13	是正品|13	质量一般|7	大品牌|5,2990,,http://b1.hucdn.com/upload/item/1703/21/85402726594637_800x800.jpg,【西域美农 四色葡萄干1000g 】新疆提子干零食果干
30618361,3905人已抢,882,11,3905,,99%,474,实惠|189	质量很好|68	包装好|26	物流快|11	服务不错|6	和描述一致|5	发货快|4	物流慢|4	是正品|3	包装差|3	手感好|3,3990,,http://b1.hucdn.com/upload/item/1807/13/93057296530311_800x800.jpg,【领券第二件减5元】棉花秘密婴儿棉柔巾宝宝干湿两用巾洗脸巾非湿巾100抽8包
30586528,73822人已抢,30528,11,73822,,99%,2225,不上火|198	物流快|194	发货快|193	质量很好|191	是正品|190	包装好|182	实惠|178	服务不错|124	大品牌|123	和描述一致|96	物流慢|71,35900,,http://b1.hucdn.com/upload/item/1809/14/28429948339345_800x800.jpg,荷兰牛栏婴儿奶粉4段 800g*3（1-2岁）
30642189,8014人已抢,1324,11,8014,,97%,2378,实惠|193	质量很好|54	质量一般|21	物流快|8	无异味|7	颜色好看|7	和描述一致|6	物流慢|5	发货快|4	服务不错|3	好玩|1,850,,http://b1.hucdn.com/upload/item/1712/06/47580733853860_800x800.jpg,【爆款亏本10张】多款儿童早教无声挂图宝宝启蒙 0-6岁早教认知单面撕不烂
30655400,19735人已抢,7562,11,19735,,98%,1222,无异味|199	质量很好|195	实惠|189	好玩|124	颜色好看|109	物流快|62	物流慢|55	包装好|50	质量一般|45	和描述一致|44	发货快|38,1980,,http://b1.hucdn.com/upload/item/1809/12/14629480255030_800x800.jpg,（送豪华模具包）新生彩36颜色粘土彩泥橡皮泥太空泥儿童玩具
30624632,27581人已抢,8539,11,27581,,98%,3731,质量很好|197	质量一般|193	实惠|191	面料手感不错|187	无色差|137	尺码合身|93	和描述一致|86	物流慢|79	穿着效果好|61	尺码偏大|57	正品|53,2590,,http://b1.hucdn.com/upload/item/1712/22/35425647760490_800x800.jpg,【4条装】女童内裤纯棉中小童平角宝宝内裤女孩短裤1/3/5/7/9岁儿童内裤女
30594806,29867人已抢,8074,11,29867,,96%,5052,质量一般|198	实惠|196	质量很好|193	物流慢|49	物流快|49	和描述一致|48	服务不错|44	好玩|44	发货快|31	颜色好看|29	包装好|21,970,,http://b1.hucdn.com/upload/item/1705/07/19007693421256_800x800.jpg,熙悦 新彩色磁性画板儿童涂鸦画写板幼儿教具
30582256,68138人已抢,32094,11,68138,,98%,797,发货快|188	物流快|180	大品牌|176	质量很好|172	物流慢|170	实惠|167	是正品|167	吸水性强|165	包装好|160	柔软舒适|140	尺码不合身|116,30600,,http://b1.hucdn.com/upload/item/1712/01/05813361895899_658x658.jpg,尤妮佳纸尿裤M64（6-11KG）【4包装】
30585197,22395人已抢,7519,11,22395,,98%,2423,实惠|194	质量很好|192	外观漂亮|191	外观不好看|175	质量一般|147	手感好|110	和描述一致|82	物流快|44	物流慢|41	发货快|36	质量差|36,1580,,http://b1.hucdn.com/upload/item/1611/13/20789758104321_750x750.jpg,HUGBB【5条装】婴儿全棉6层纱布方巾口水巾 小毛巾
30588350,53432人已抢,16242,11,53432,,97%,2060,实惠|195	味道好闻|195	功效不错|195	质量很好|190	质量不错|189	是正品|187	正品|180	物流快|146	和描述一致|127	发货快|75	味道不好闻|68,1490,,http://b1.hucdn.com/upload/item/1810/02/53363468139178_800x800.jpg,【买2送1，6色可选，正品保证！】卡姿兰花卉彩色润唇膏口红
30619192,30350人已抢,12979,11,30350,,99%,1866,实惠|195	外观漂亮|194	质量很好|194	外观不好看|147	是正品|124	物流慢|118	物流快|104	发货快|70	包装好|65	大品牌|52	服务不错|47,990,,http://b1.hucdn.com/upload/item/1702/17/00059428365171_800x800.jpg,【买10块送婴儿小皂】植护婴儿洗衣皂尿布皂180g2块/3块/5块/8块/10块
30581565,7390人已抢,1959,11,7390,,97%,1586,实惠|191	好玩|116	质量很好|64	质量一般|18	和描述一致|15	服务不错|14	颜色好看|14	物流慢|10	物流快|9	包装好|7	发货快|5,1780,,http://b1.hucdn.com/upload/item/1703/14/82896805417492_800x800.jpg,【依妹儿】大号声光音乐全自动泡泡枪玩具
30623640,6379人已抢,2443,11,6379,,99%,394,实惠|185	清洁效果好|132	无异味|82	性价比不高|48	包装好|47	质量很好|37	是正品|31	物流快|26	和描述一致|19	物流慢|19	清洁效果差|15,1180,,http://b1.hucdn.com/upload/item/1809/03/58181824215525_800x800.jpg,爱得利奶瓶清洗剂果蔬清洁剂可当洗洁精婴幼儿奶瓶清洁液宝宝玩具洗洁精400ml
30583411,7353人已抢,1550,9,7353,,98%,1616,实惠|191	外观不错|181	是正品|102	正品|92	外观不好看|51	质量不错|31	质量很好|31	物流快|28	包装好|17	发货快|16	和描述一致|15,2990,,http://b1.hucdn.com/upload/item/1810/08/71114899575966_800x800.jpg,【超值7包61片】苏菲卫生巾纯棉日用夜用超薄弹力贴身超熟睡230+290+420
29593767,31561人已抢,4949,9,31561,,98%,7982,质量很好|198	实惠|196	包装好|136	质量一般|117	和描述一致|83	物流快|49	服务不错|43	发货快|22	物流慢|21	是正品|2,3980,,http://b1.hucdn.com/upload/item/1806/09/07642303326322_800x800.jpg,印象树 大号儿童卡通炫彩加厚塑料收纳箱宝宝衣物玩具整理箱婴儿杂物收纳盒
30643317,18763人已抢,6800,8,18763,,98%,870,质量很好|197	实惠|194	无异味|192	材质一般|102	和描述一致|85	物流快|80	是正品|65	包装好|60	质量一般|49	材质差|44	颜色好看|42,3690,,http://b1.hucdn.com/upload/item/1808/13/26798684860587_800x800.jpg,【2只奶瓶组合装】小土豆奶瓶小土豆PP奶瓶组合套装带手柄重力球吸管奶瓶
30559675,14653人已抢,3220,8,14653,,98%,1309,质量很好|198	实惠|195	无异味|103	好玩|41	和描述一致|36	质量一般|33	物流快|26	颜色好看|25	物流慢|16	服务不错|12	发货快|11,3590,,http://b1.hucdn.com/upload/item/1612/29/01825502505492_800x800.jpg,金思盈 叮当猫卡通投篮球池+50个海洋球
30590089,2018人已抢,490,8,2018,,98%,193,实惠|114	质量很好|75	无异味|42	和描述一致|13	颜色好看|13	物流慢|5	服务不错|4	物流快|4	手感好|4	包装好|3	质量一般|3,2800,,http://b1.hucdn.com/upload/item/1808/10/15894351865158_800x800.jpg,新生婴儿玩具早教益智摇铃牙胶手抓球0-3-6-12个月1岁宝宝玩具
30608910,7542人已抢,2389,8,7542,,99%,527,质量很好|196	实惠|193	无异味|112	和描述一致|64	材质一般|43	包装好|41	服务不错|33	物流快|31	材质不错|24	手感好|18	质量一般|18,2500,,http://b1.hucdn.com/upload/item/1712/20/50915557183159_800x800.jpg,欧米兰儿童餐具宝宝注水保温碗婴儿吸盘碗勺套装
30574037,12631人已抢,2947,8,12631,,98%,1054,实惠|185	质量很好|144	包装好|51	和描述一致|34	物流快|34	大品牌|25	质量一般|23	是正品|23	发货快|20	物流慢|13	服务不错|9,3200,,http://b1.hucdn.com/upload/item/1801/11/53846034838500_800x800.jpg,青蛙王子婴儿湿巾带盖批发80抽*6包100新生幼儿手口屁专用宝宝湿纸巾儿童柔湿巾
30625207,16782人已抢,5868,8,16782,,98%,1342,实惠|197	质量很好|190	材质一般|113	和描述一致|100	无异味|74	包装好|61	质量一般|42	物流快|33	材质差|29	不太好用|25	物流慢|24,2790,,http://b1.hucdn.com/upload/item/1708/06/20734451920407_800x800.jpg,加大号儿童坐便器女宝宝座便器婴儿童小孩小马桶 婴幼儿男便盆尿盆
30618590,3850人已抢,980,8,3850,,99%,543,实惠|178	质量很好|31	包装好|9	大品牌|8	和描述一致|6	物流慢|6	质量一般|3	服务不错|3	是正品|3	快递慢|2	物流快|2,2990,,http://b1.hucdn.com/upload/item/1810/22/77371700480311_800x800.jpg,【送1颗压缩毛巾 手口专用 】棉花秘密婴儿棉柔宝宝手口矿泉水带盖湿巾80抽*5包
30657256,1954人已抢,416,8,1954,,97%,590,实惠|101	质量很好|39	包装好|6	质量一般|5	是正品|4	物流快|2	大品牌|1	和描述一致|1	发货快|1,2490,,http://b1.hucdn.com/upload/item/1803/26/43053838294011_800x800.jpg,【共72包】心相印手帕纸 迷你小包式纸巾可湿水面巾纸茶语便携餐巾纸4层6片装
30474206,172538人已抢,9690,8,172538,,98%,1007,实惠|194	质量很好|191	质量一般|157	物流快|80	和描述一致|70	包装好|46	物流慢|37	服务不错|36	发货快|27,590,,http://b1.hucdn.com/upload/item/1801/10/67372989884889_800x800.jpg,超值沃姆壁挂吸盘式牙膏牙刷架卫浴置物架
30593850,2153人已抢,528,8,2153,,97%,718,实惠|142	清洁效果好|20	性价比不高|20	包装好|13	清洁效果差|11	无异味|8	质量很好|7	物流快|7	服务不错|6	和描述一致|5	发货快|4,790,,http://b1.hucdn.com/upload/item/1810/17/44713455659311_800x800.jpg,【20斤】利贝婴儿洗衣液无荧光剂儿童洗衣液补充装袋装宝宝洗衣皂液婴幼儿童机洗
30591183,35793人已抢,20649,8,35793,,97%,522,实惠|198	物流快|196	质量很好|194	物流慢|192	无异味|188	和描述一致|185	包装好|148	发货快|107	质量一般|94	材质一般|93	是正品|92,2990,,http://b1.hucdn.com/upload/item/1803/26/49939958037670_800x800.jpg,【送奶粉盒+奶嘴+吸嘴+刷】卡尼贝儿宽口耐高温防摔防爆玻璃奶瓶180/240ml
30339022,4343人已抢,1455,8,4343,,97%,401,实惠|194	是正品|137	正品|117	功效不错|34	质量不错|31	包装好|22	物流快|18	质量很好|17	味道好闻|16	和描述一致|11	发货快|5,4900,,http://b1.hucdn.com/upload/item/1810/01/78053023369178_800x800.jpg,卡姿兰丝滑无瑕BB霜裸妆遮瑕补水强保湿控油
30523300,2435人已抢,596,8,2435,,96%,293,实惠|166	质量很好|91	无色差|17	显瘦|14	和描述一致|14	质量一般|12	正品|10	款式不错|10	物流快|10	尺码偏小|7	尺码合适|6,4800,,http://b1.hucdn.com/upload/item/1704/02/11413076014433_800x800.jpg,加绒加厚秋冬季新款修身包臀中长款百搭显瘦蕾丝连衣裙
30596670,15379人已抢,4440,8,15379,,97%,1248,实惠|192	质量很好|190	无异味|190	物流慢|83	和描述一致|55	质量一般|48	服务不错|34	颜色好看|30	物流快|29	包装好|28	发货快|19,3990,,http://b1.hucdn.com/upload/item/1712/22/33666282778272_500x500.jpg,煦童宝宝200*180*2厘米双面加厚爬行垫云南海南青海贵州广西发不了
30435733,17595人已抢,5074,9,17595,,98%,1615,质量很好|196	实惠|194	尺码不合身|190	质量一般|167	无色差|105	和描述一致|87	正品|63	穿着效果好|56	物流快|45	服务不错|39	包装好|29,1390,,http://b1.hucdn.com/upload/item/1709/17/10041194223198_800x800.jpg,小熊仓库 【5双装】婴儿袜子春秋冬季加厚松口宝宝棉袜新生儿袜子 适合0-3岁
