senior_class,senior_id,content,product_name,market_price,order_overdue,price_min,sale_mode,saled,saled_fee,summary,url,utime,Img800 
有品推荐,446,女神范儿,石墨烯发热真丝眼罩,109.0,7200,109.0,301,0,0,秒热技术，双面真丝材料，三档温控，呵护眼部肌肤,http://home.mi.com/shop/detail?gid=103482,20180823 14:55:31,http://img.youpin.mi-img.com/800_pic/102464_34ba0ed1cb05cd223098fe28b141997b.png
有品推荐,446,女神范儿,LUCKYME星座银镶嵌珍珠吊坠,199.0,7200,199.0,301,5496,105492078,浩瀚星海，寻你星座,http://home.mi.com/shop/detail?gid=102213,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/423031e804b7d3aa63e843958db1a757.png
有品推荐,446,女神范儿,LUCKYME唯一有你铂金戒指,699.0,7200,699.0,301,1059,120640299,高贵铂金，璀璨磨砂，极简美学，真爱永恒,http://home.mi.com/shop/detail?gid=101624,20181008 00:01:11,http://img.youpin.mi-img.com/800_pic/101624_4cc514f9aefc3cbadf26778f222c768e.png
有品推荐,446,女神范儿,LUCKYME心心相恋18K金手链,599.0,0,599.0,301,720,39787229,日式精工，纤美细致，高抗拉力，告白神器,http://home.mi.com/shop/detail?gid=102352,20181008 00:00:53,http://img.youpin.mi-img.com/800_pic/102352_0c730faba00653a556b605c9e6d5911d.png
有品推荐,446,女神范儿,LUCKYME百搭足金项链,811.0,7200,811.0,301,282,47784869,999足金，计价产品，男女通用，百搭神器,http://home.mi.com/shop/detail?gid=102324,20181008 00:01:11,http://img.youpin.mi-img.com/800_pic/102324_d5af54f258ee52ef91fec67d42e1ff2c.png
有品推荐,446,女神范儿,MKL极简珍珠耳线,499.0,3600,499.0,301,309,14939675,珍贵海水珍珠，18K金链子，轻奢极简设计,http://home.mi.com/shop/detail?gid=102844,20181010 21:10:50,https://img.youpin.mi-img.com/800_pic/6eabdccadb74aca87146446bdecf1e39.png
有品推荐,446,女神范儿,LUCKYME告白系列18K金钻石挂坠,499.0,3600,499.0,301,353,19303227,奢牌同源，魅力潮流，个性DIY，多彩陪伴,http://home.mi.com/shop/detail?gid=102680,20181008 00:01:11,http://img.youpin.mi-img.com/800_pic/7ab495e7389abe7c67cd2b60337fb136.png
有品推荐,446,女神范儿,LUCKYME星河流光18K金半排钻戒,999.0,3600,999.0,301,123,15445106,指尖派对，奢牌同源，时尚叠戴，百搭神器,http://home.mi.com/shop/detail?gid=102853,20181008 00:01:10,https://img.youpin.mi-img.com/800_pic/5bc1f113e81a757e6cf06a6c4cfbeb1d.png
有品推荐,446,女神范儿,集简冷冽山泉植物香氛身体喷雾,39.0,3600,39.0,301,4851,17247788,进口香氛，国际专利，芳香怡人,http://home.mi.com/shop/detail?gid=102392,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102392_24c36d79a2a97458f2cba712a2a66ec6.png
有品推荐,446,女神范儿,寻味精油香氛花露水,39.0,3600,39.0,301,8354,31529095,止痒祛痱，缓解红肿，植物精油,http://home.mi.com/shop/detail?gid=102385,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102385_aa22510be25801d22be29b52384ec95a.png
有品推荐,446,女神范儿,DEZONE精致魅黑眼线笔,29.0,3600,29.0,301,3376,8400235,流畅速干，持久妆效,http://home.mi.com/shop/detail?gid=102365,20181008 00:00:12,http://img.youpin.mi-img.com/800_pic/102365_d8db4690581dedf14875c8165c0402c5.png
有品推荐,446,女神范儿,七面小牛皮浅口乐福女鞋,349.0,7200,349.0,301,341,11518230,亲肤健康皮料，柔韧防护美耐底，加厚记忆棉鞋垫,http://home.mi.com/shop/detail?gid=102267,20181008 00:01:02,http://img.youpin.mi-img.com/800_pic/102267_2546754bc46a3561fdeb952948385797.png
有品推荐,446,女神范儿,七面女士小羊皮凉拖鞋,199.0,7200,199.0,301,870,16410563,里外全小羊皮，精致包边工艺，极简风格设计,http://home.mi.com/shop/detail?gid=102369,20181008 00:01:00,http://img.youpin.mi-img.com/800_pic/102369_0a747f68c7c1bbe90f1bc4df6bc7d5bd.png
有品推荐,446,女神范儿,1MORE 好声音入耳式耳机,129.0,3600,119.0,301,5724,918280631,80%金属机身 / 金属复合振膜+金属共振腔 / 凯夫拉线材 线长1.25m / 智能线控，可接听、拒接、挂断、播放、暂停、切歌、调节音量,http://home.mi.com/shop/detail?gid=669,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/669_3ftsklldhjjva.png
有品推荐,446,女神范儿,悦米自拍补光灯,29.0,7200,29.0,301,10251,28678229,均匀补光 / 三级调光 / 极简设计 / 贴心操作,http://home.mi.com/shop/detail?gid=101086,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101086_tfcs06f9sp85.png
有品推荐,446,女神范儿,I AM TREE羊皮一字带粗跟凉鞋,279.0,7200,279.0,301,287,7490045,简约经典一字带，柔软舒适绒面羊皮，手作工艺,http://home.mi.com/shop/detail?gid=102268,20181008 00:01:26,https://img.youpin.mi-img.com/800_pic/102268_dc1f973180db9112b0a9e40ba21d9bd9.png
有品推荐,446,女神范儿,I AM TREE简约松紧尖头皮鞋,279.0,7200,279.0,301,298,8089920,尖头造型，高品质羊皮，手工工艺，时尚百搭,http://home.mi.com/shop/detail?gid=102296,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/102296_62547a75d9748dd36b49c3c62b71eb7f.png
有品推荐,446,女神范儿,One cloud软木底休闲凉拖,79.0,7200,79.0,301,12940,100121616,软弹舒适，防滑耐磨，经典百搭,http://home.mi.com/shop/detail?gid=102065,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102065_d29c22f32ddd3a82957ec7d3fbe54afb.png
有品推荐,446,女神范儿,TS太阳镜经典猫眼款,249.0,7200,249.0,301,310,6645119,钢片一体成型设计，无螺丝无焊点结构，尼龙偏光镜片，隐形防伪logo,http://home.mi.com/shop/detail?gid=102335,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102335_7045cf48aedec13ec01ea48112876079.png
有品推荐,446,女神范儿,  TS炫彩猫眼太阳镜,199.0,7200,199.0,301,1578,869404539,99%隔绝紫外线，进口材质，时尚美观,http://home.mi.com/shop/detail?gid=570,20180802 18:19:13,http://img.youpin.mi-img.com/800_pic/570_34tj238wp62p5.png
有品推荐,446,女神范儿,inface声波离子洁面美容仪,39.0,7200,39.0,301,9908,244804056,深层清洁 细腻洁面 温润滋养,http://home.mi.com/shop/detail?gid=101166,20181008 10:38:11,http://img.youpin.mi-img.com/800_pic/101166_f5428efcc49ab43a92818129267c939d.png
有品推荐,446,女神范儿,青衣美人 不上火的人参茶,199.0,7200,199.0,301,9154,241145838,长白山道地人参  解忧除烦补元气， 健康营养正能量,http://home.mi.com/shop/detail?gid=100918,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/100918_d0d1ab936a72e48e6ebf29df4e733bd1.png
有品推荐,446,女神范儿,水肌美酵素补水面膜 6片装,59.0,7200,59.0,301,31270,205698657,日本酵素专利成分，深层补水滋润，温和亲肤之选,http://home.mi.com/shop/detail?gid=100658,20181010 18:35:22,http://img.youpin.mi-img.com/800_pic/100658_498cdcbf81e7bd311fbeae8e37928e24.png
有品推荐,446,女神范儿,月立电动防水修足器,169.0,7200,169.0,301,29828,1224525123,一机多用，触点式充电，全身水洗，持久续航,http://home.mi.com/shop/detail?gid=749,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/749_3d9v348biad09.png
有品推荐,446,女神范儿,水肌美保湿乳,99.0,7200,99.0,301,4733,42078826,珍贵角鲨烷/滋润不油腻/焕颜提亮,http://home.mi.com/shop/detail?gid=101438,20180928 11:09:31,http://img.youpin.mi-img.com/800_pic/101438_fdb87baf80ec11ff07d68b866e19de41.png
有品推荐,446,女神范儿,水肌美净肤洁颜膏 100g,59.0,7200,59.0,301,19562,111899172,深层清洁肌肤，温和又滋润，日本进口原料,http://home.mi.com/shop/detail?gid=101135,20180928 17:47:53,http://img.youpin.mi-img.com/800_pic/101135_ecbad6a0d8be7cb7d9186376a8c4e464.png
有品推荐,446,女神范儿,水肌美桃花肌面膜  6片装,69.0,7200,69.0,301,2502,18168285,水感透亮 六大无添加 通过日本77项检测,http://home.mi.com/shop/detail?gid=101804,20181010 18:37:16,http://img.youpin.mi-img.com/800_pic/101804_212f333537e136c5b98d8a9c9af7d921.png
有品推荐,446,女神范儿,月立便携负离子按摩梳,119.0,7200,119.0,301,18455,961637905,负离子去静电，震动按摩，随身便携,http://home.mi.com/shop/detail?gid=631,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/631_1hf9dexatj2uj.png
有品推荐,446,女神范儿,水肌美舒缓修护面膜,69.0,7200,69.0,301,2779,19816211,舒缓修护 水润升级 温和配方 日本专供膜纸,http://home.mi.com/shop/detail?gid=101769,20180928 11:08:22,http://img.youpin.mi-img.com/800_pic/101769_bcdd6211af9607e23df122ecdced3546.png
有品推荐,446,女神范儿,水肌美健康水,99.0,7200,99.0,301,5176,46015227,活颜换肤/卓效保湿/调理肤质/舒缓修复,http://home.mi.com/shop/detail?gid=101440,20181010 18:36:40,http://img.youpin.mi-img.com/800_pic/101440_282b41b91d498da77990718fba4508d8.png
有品推荐,446,女神范儿,新疆和田大枣夹核桃仁 380g,48.0,7200,48.0,301,2889,11609140,双重营养，双重美味，甜而不腻，口感酥脆,http://home.mi.com/shop/detail?gid=101416,20180802 18:19:13,http://img.youpin.mi-img.com/800_pic/101416_393cf7sg9d77e.png
有品推荐,446,女神范儿,月立蒸汽直发器,199.0,7200,199.0,301,1218,22649623,热蒸汽保护/角蛋白涂层  五档主控温/15s快速造型,http://home.mi.com/shop/detail?gid=101990,20181015 17:16:07,http://img.youpin.mi-img.com/800_pic/101990_4b66a6ea90220954e1a712a5c526f93d.png
有品推荐,446,女神范儿,悠启双面牛皮女士托特包(赠配包）,369.0,7200,369.0,301,10400,139618994,进口牛皮，大容量母包,http://home.mi.com/shop/detail?gid=101555,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/101555_3d93n4gt9k80e.png
有品推荐,446,女神范儿,小米蓝牙自拍杆,79.0,3600,69.0,483,623,4659013,一键拍照 / 支架270°旋转 / 一体设计 / 总长70cm,http://home.mi.com/shop/detail?gid=103029,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/100602_5c78e5e5579f841eb511088fc373c811.png
有品推荐,446,女神范儿,七面女士缝线细腰带,89.0,7200,89.0,301,1357,10984919,精致牛皮，柔软百搭，车缝线点缀,http://home.mi.com/shop/detail?gid=102006,20181008 00:00:59,http://img.youpin.mi-img.com/800_pic/102006_3bxm0aa3r2e16.png
有品推荐,446,女神范儿,芯迈男女随变增高鞋垫,28.0,7200,28.0,301,11214,29251717,隐形增高，双层自由组合，缓震减压,http://home.mi.com/shop/detail?gid=101231,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101231_3ieivmxh9tsli.png
有品推荐,446,秋季出游,小米炫彩小背包,29.0,7200,29.0,483,12967,37165590,4级防泼水，10L容量，轻盈背负，YKK拉链,http://home.mi.com/shop/detail?gid=103360,20181009 12:46:46,https://img.youpin.mi-img.com/800_pic/da3389a9a82a72257357b1df8acdce9c.png
有品推荐,446,秋季出游,小米移动电源10000mAh高配版,149.0,3600,139.0,483,2979,41804004,双向快充，仅12.58mm薄,http://home.mi.com/shop/detail?gid=102987,20181016 00:00:09,http://img.youpin.mi-img.com/800_pic/129_0c5842a5e5b127e493517075187c8156.png
有品推荐,446,秋季出游,极蜂天文望远镜,1199.0,3600,1199.0,301,2025,238425572,90mm物镜口径/高分辨率成像/天地两用/连接手机拍照,http://home.mi.com/shop/detail?gid=102600,20180929 15:29:40,http://img.youpin.mi-img.com/800_pic/3b0291da429f5c6b730fc1530b408215.png
有品推荐,446,秋季出游,极蜂强光变焦手电筒,149.0,3600,149.0,301,20769,285927262,CREE 1000流明进口灯珠，无级变焦设计，六档模式一键切换，多种配件更多玩法,http://home.mi.com/shop/detail?gid=102706,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/55b3ecb7cb994c5f1b7b8c1812cf9227.png
有品推荐,446,秋季出游,极蜂智能数字对讲机,599.0,3600,599.0,301,411,24145209,语音回放/高发射功率/支持蓝牙耳机/手机写频,http://home.mi.com/shop/detail?gid=102810,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/07603b5a4d80ca1f0186ddb5b874a510.png
有品推荐,446,秋季出游,极蜂双筒望远镜,299.0,3600,299.0,301,4904,143084601,8倍黄金倍率，超宽带多层镀膜，IP67级充氮防水,http://home.mi.com/shop/detail?gid=102835,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/5e0627e4f3d2df4d4305b669c96417b4.png
有品推荐,446,秋季出游,早风多用全自动帐篷,299.0,3600,299.0,301,1477,41837546,一提即可搭建/UPF50+双重防晒/超大帐内空间/一顶帐篷多种用法,http://home.mi.com/shop/detail?gid=102710,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/eb8a78bd2236feb2a12bee12521e678c.png
有品推荐,446,秋季出游,早风户外3-4人双层速开帐篷,299.0,7200,299.0,301,6162,176907987,3秒搭建，超大空间，防雨防潮，立体通风透气，纱网隔绝蚊虫,http://home.mi.com/shop/detail?gid=101627,20181015 14:13:46,http://img.youpin.mi-img.com/800_pic/101627_25b7qqyeqcjs5.png
有品推荐,446,秋季出游,早风户外折叠桌,249.0,3600,249.0,301,278,6526189,加大桌面，稳固支撑，优质铝合金，轻巧便携,http://home.mi.com/shop/detail?gid=103574,20180917 11:33:59,https://img.youpin.mi-img.com/800_pic/369bc6f5850e3f3ecdf3a3e91c46c804.png
有品推荐,446,秋季出游,早风折叠椅,129.0,3600,129.0,301,534,6609048,超轻易携，扎实耐用，透气舒适，免安装,http://home.mi.com/shop/detail?gid=103509,20181011 18:31:43,https://img.youpin.mi-img.com/800_pic/af6bf2f8ca4f6ffe91aee623f233eff8.png
有品推荐,446,秋季出游,早风一次性烧烤炉,39.0,3600,39.0,301,2596,9116667,含炭一体，超轻便携，炭烤美味，无需刷洗,http://home.mi.com/shop/detail?gid=103558,20180928 17:20:17,https://img.youpin.mi-img.com/800_pic/16fe12b4dc73cff2125837a24d4f6397.png
有品推荐,446,秋季出游,早风便携烧烤炉,169.0,3600,169.0,301,1058,17312685,迷你便携，健康材质，超薄易收纳，清洗简单,http://home.mi.com/shop/detail?gid=103347,20180930 10:30:16,https://img.youpin.mi-img.com/800_pic/62f7f12b8d9b233ad3728d02155355e3.png
有品推荐,446,秋季出游,乐奥户外车载保温箱,599.0,3600,599.0,301,204,11822830,滚塑工艺，长效保温，坚固耐摔，无需用电，7天长效保温,http://home.mi.com/shop/detail?gid=103104,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/3c683f023407befe927b7ecc18e9b756.png
有品推荐,446,秋季出游,镇定便携式急救包,49.9,7200,49.9,301,2764,24872404,即学即用，专业急救，应对多种场景，模块清晰,http://home.mi.com/shop/detail?gid=103353,20180927 14:44:30,https://img.youpin.mi-img.com/800_pic/86eb46e06de57de0e7af5c2b700e4f25.png
有品推荐,446,秋季出游,早风防潮野餐垫,79.0,1800,79.0,301,6008,39861770,舒适手感，携带轻便，健康环保，防水防潮，尺寸：200cm*200cm,http://home.mi.com/shop/detail?gid=101641,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101641_1rf6laq8chxb1.png
有品推荐,446,秋季出游,早风超轻碳纤维登山杖,99.0,7200,99.0,301,5647,50607155,徒步登山更省力，强韧杖杆不易断，舒适人体工学设计,http://home.mi.com/shop/detail?gid=101643,20181009 14:39:39,http://img.youpin.mi-img.com/800_pic/101643_hsux0bf8z26p.png
有品推荐,446,秋季出游,早风户外单人自动充气垫,129.0,7200,129.0,301,4959,59566607,加大加厚，防皱耐磨，一体充气枕，双垫可拼接,http://home.mi.com/shop/detail?gid=101790,20180930 10:28:58,http://img.youpin.mi-img.com/800_pic/101790_2pbl9f160pjml.png
有品推荐,446,秋季出游,早风户外降落伞布吊床,79.0,3600,79.0,301,6488,47492558,600斤承重/秒搭设计/时尚轻便/防侧翻,http://home.mi.com/shop/detail?gid=102349,20180930 10:29:52,http://img.youpin.mi-img.com/800_pic/102349_d62357d19d562a26238be5cffd7d394b.png
有品推荐,446,秋季出游,早风超轻羽绒睡袋,369.0,3600,369.0,301,547,19418842,纯白鸭绒/防泼水防静电/超轻易携带/立体保温设计,http://home.mi.com/shop/detail?gid=102538,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/c31fee0f3a5674b7bf00720f4b1de1dd.png
有品推荐,446,秋季出游,早风碳纤维登山杖,129.0,3600,129.0,301,672,8241919,强韧碳纤维，可调节避震，可伸缩便携，舒适人体工学设计,http://home.mi.com/shop/detail?gid=103423,20180930 10:29:23,https://img.youpin.mi-img.com/800_pic/5ace097f851650bf673626125f0e35b0.png
有品推荐,446,秋季出游,HIMO 电动助力自行车,1799.0,3600,1799.0,301,2253,394836683,简约实用，多模式骑行，便携折叠,http://home.mi.com/shop/detail?gid=103177,20181006 11:17:36,https://img.youpin.mi-img.com/800_pic/8341b19eab36293668dd23161030a398.png
有品推荐,446,秋季出游,赛格威平衡轮 W1,1999.0,3600,1999.0,301,30,6234338,多种花式玩法，简单易操控，一体成型车架，方便易携带,http://home.mi.com/shop/detail?gid=103543,20181009 18:16:22,https://img.youpin.mi-img.com/800_pic/ab5fd71e29645e1a8ec100c250815dae.png
有品推荐,446,秋季出游,小米米家电动滑板车,1999.0,1800,1999.0,483,327,65218397,极简几何设计，1分钟轻松上手/30公里超长续航/双重刹车系统/便携折叠,http://home.mi.com/shop/detail?gid=102773,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/399_80484682e43563e0bc562d7389bfad30.png
有品推荐,446,秋季出游,骑记智能山地自行车,1999.0,7200,1999.0,301,1126,234996471,智能定位防丢设计，极简实用11档变速,http://home.mi.com/shop/detail?gid=100668,20181016 00:00:00,http://img.youpin.mi-img.com/800_pic/100668_1bkoode2n5pis.png
有品推荐,446,秋季出游,九号平衡车,1999.0,3600,1949.0,483,583,115450840,年轻人的酷玩具/骑行遥控两种玩法/22公里超长续航/轻、小、便携/重心驱动/15重安全保障,http://home.mi.com/shop/detail?gid=102775,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/75_f63e91bbdd9569e5ffa718ef03f4cd17.png
有品推荐,446,秋季出游,九号平衡车 Plus,3499.0,7200,3399.0,483,135,46888200,增强型镁合金底盘/35km 超长续航/一键自动跟随,http://home.mi.com/shop/detail?gid=102772,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/689_2ef2e398313836df5c3d9a3e6dbc73b7.png
有品推荐,446,秋季出游,Ninebot Kids Bike儿童运动自行车 男款,699.0,7200,679.0,301,1348,92081275,流线型车架，优秀操控感，品质细节,http://home.mi.com/shop/detail?gid=100756,20181012 00:00:08,http://img.youpin.mi-img.com/800_pic/100756_3d8pjp38bwkim.png
有品推荐,446,秋季出游,骑记骑滑两用安全儿童车,699.0,7200,669.0,301,2964,993259899,骑行滑步二合一，人体工程设计，外观圆润Q萌,http://home.mi.com/shop/detail?gid=721,20181012 00:00:09,http://img.youpin.mi-img.com/800_pic/721_n34ydxbctb8k.png
有品推荐,446,秋季出游,Smart4u城市轻骑智能闪盔,169.0,3600,149.0,301,6074,93901580,自动光感警示灯/刹车警示/磁吸式充电/自动关机,http://home.mi.com/shop/detail?gid=102345,20181016 10:48:22,http://img.youpin.mi-img.com/800_pic/102345_b147d80d2401292fef318f3a589fe8ee.png
有品推荐,446,秋季出游,70迈智能记录仪Pro,349.0,3600,349.0,301,5611,175044789,1944P 500万像素，ADAS高级驾辅，智能语音声控，电子狗，停车监控,http://home.mi.com/shop/detail?gid=103528,20181015 10:51:23,https://img.youpin.mi-img.com/800_pic/86ed4250d1ef99232447d13e3a10f47b.png
有品推荐,446,秋季出游,70迈智能后视镜青春版,799.0,3600,799.0,301,1303,102427647,车载微信，停车监控，前后双录，无限流量，高精导航，内置SIM卡前三个月免费无限流量,http://home.mi.com/shop/detail?gid=102868,20181012 16:00:42,https://img.youpin.mi-img.com/800_pic/afb2c81283747a2d02ebe1abcc44d0ab.png
有品推荐,446,秋季出游,70迈智能后视镜,1299.0,7200,1299.0,483,197,25554558,"智能语音交互 / ADAS 高级驾辅 / 8.88"" 高清大屏 / 4G 全网通 / 1080P 行车记录",http://home.mi.com/shop/detail?gid=102707,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/716_4a6e0e0f09c60cd48f0a453d8f3916c3.png
有品推荐,446,秋季出游,小米米家后视镜行车记录仪,399.0,3600,399.0,483,966,37764814,语音控制/5英寸IPS大屏/停车监控/前后双录,http://home.mi.com/shop/detail?gid=102886,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102270_40f662ad8b04b919b62366579c5b4341.png
有品推荐,446,秋季出游,清蜓多用版负离子净化器,599.0,3600,499.0,301,287,15179992,负离子净化，静音无风机，激光数显，停车净化，可单独佩戴，附赠USB充电线,http://home.mi.com/shop/detail?gid=103375,20181013 00:00:00,https://img.youpin.mi-img.com/800_pic/3087c916af6dcb7b5de2643954697823.png
有品推荐,446,秋季出游,米家行车记录仪,349.0,7200,349.0,483,1176,40027706,SONY IMX323图像传感器，Mstar 1080P图像处理芯片，F1.8大光圈，160°超广角,http://home.mi.com/shop/detail?gid=102701,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/482_15eb334c5453d6ec74368586961b3900.png
有品推荐,446,秋季出游,70迈 智能记录仪,199.0,3600,199.0,483,1044,20759061,智能语音控制丨 1080P 全高清丨 SONY 图像传感器丨 130° 大广角,http://home.mi.com/shop/detail?gid=102885,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101076_50e1dc8d2da1d57be830df2c7cfe3926.png
有品推荐,446,秋季出游,车载出风口香薰 布艺款,49.0,3600,49.0,301,5362,21373307,植物萃取 / 孕婴可用 / 精致小巧 / 持久馨香 / 附赠3支不同香型的内芯,http://home.mi.com/shop/detail?gid=103550,20181009 10:53:49,https://img.youpin.mi-img.com/800_pic/6bd5d38893ef5949c28a759ccb09c9ae.png
有品推荐,446,秋季出游,ZMI Type-C 双向快充移动电源,99.0,3600,89.0,301,23446,1019258926,10000mAh聚合物电芯，自主研发芯片，黑白蓝三色可选,http://home.mi.com/shop/detail?gid=404,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/ae1a07c592406bb5bd881b42d7b4c1de.png
有品推荐,446,秋季出游,1MORE 好声音入耳式耳机,129.0,3600,119.0,301,5724,918280631,80%金属机身 / 金属复合振膜+金属共振腔 / 凯夫拉线材 线长1.25m / 智能线控，可接听、拒接、挂断、播放、暂停、切歌、调节音量,http://home.mi.com/shop/detail?gid=669,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/669_3ftsklldhjjva.png
有品推荐,446,秋季出游,星卡三合一数据线,59.0,3600,59.0,301,8752,49566017,线长1米 / 苹果官方认证 / 多设备支持 / 多用途接口 Lightning、Type-C、Micro USB,http://home.mi.com/shop/detail?gid=102819,20181010 16:02:26,https://img.youpin.mi-img.com/800_pic/b322960447449072d3c18f09464389d4.png
有品推荐,446,秋季出游,TITA临时停车牌,39.0,3600,39.0,301,28100,100754378,号码随心换/可隐藏设计/软性硅胶贴/荧光更贴心,http://home.mi.com/shop/detail?gid=102097,20181009 00:00:03,http://img.youpin.mi-img.com/800_pic/75148078cf12bd849b84b24aba5eac27.png
有品推荐,446,秋季出游,小米运动蓝牙耳机 青春版,99.0,3600,99.0,483,5913,57690622,轻至13.6克 / IPX4防水 / 11小时长续航 / 防脱落耳顶 / 多功能线控 可调节音量、切歌、暂停、通话、呼唤小爱同学,http://home.mi.com/shop/detail?gid=103161,20181010 21:17:34,https://img.youpin.mi-img.com/800_pic/6f824bfb735da5ccd1df418c8adbf915.png
有品推荐,446,秋季出游,VH“悠”便携式手持风扇,49.0,3600,45.0,301,73901,323195210,7羽叶设计 / 无刷马达 / 小巧便携 / 三档风力 / 带底座 可立式放置,http://home.mi.com/shop/detail?gid=101809,20181009 00:00:04,http://img.youpin.mi-img.com/800_pic/92fb71846bd86660223592d67a68715a.png
有品推荐,446,世界风物,乔治威拿·罗蒂丘·宝龙干红葡萄酒2015,649.0,7200,649.0,301,431,27311607,2200年历史，罗蒂丘代表，高分年份,http://home.mi.com/shop/detail?gid=101240,20180930 15:11:59,http://img.youpin.mi-img.com/800_pic/101240_1vtnefo3ejel1.png
有品推荐,446,世界风物,青衣美人1号黑茶,169.0,7200,169.0,301,2727,64558939,洁净免洗，营养丰富，科学重塑,http://home.mi.com/shop/detail?gid=100978,20180930 10:45:19,http://img.youpin.mi-img.com/800_pic/100978_a0839af2eddb8307a8d76dd4f334ddf9.png
有品推荐,446,世界风物,阳澄湖大闸蟹（礼盒礼卡可选）,218.0,7200,218.0,301,8716,289866651,出口品质，生态养殖，鲜活到家,http://home.mi.com/shop/detail?gid=103341,20181016 00:00:07,https://img.youpin.mi-img.com/800_pic/9e3b18b8205f6e1b287cc528269b1f75.png
有品推荐,446,世界风物,一支好参（干海参速发型）,368.0,7200,368.0,301,996,69908005,营养便携，泡发简单，食用方便易吸收,http://home.mi.com/shop/detail?gid=102346,20181008 15:05:57,http://img.youpin.mi-img.com/800_pic/102346_e9bcc06ba68ab2e17d01f71fa743158a.png
有品推荐,446,世界风物,沃格尔混合麦片  400g/盒,39.0,7200,39.0,301,2195,7966165,新西兰进口，丰富原料，均衡配比，花样吃法,http://home.mi.com/shop/detail?gid=102864,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/c8eb70764204557e929ed2a58cbc3ff5.png
有品推荐,446,世界风物,红钻 软籽石榴,88.0,7200,88.0,301,4226,37647408,可食软籽，香甜美味，标准化管理，安全健康,http://home.mi.com/shop/detail?gid=103370,20180927 10:58:51,https://img.youpin.mi-img.com/800_pic/3b7430962b6d135512f801d97e7ede74.png
有品推荐,446,世界风物,南美进口原切牛肉块,129.0,7200,129.0,301,3265,62276475,肉香味浓  专业排酸   出口欧盟,http://home.mi.com/shop/detail?gid=103415,20180917 21:02:41,https://img.youpin.mi-img.com/800_pic/0230f76974b6c7504611a139176ce499.png
有品推荐,446,世界风物,MKL极简珍珠项链,899.0,3600,899.0,301,657,54893491,AKOYA海水珍珠，18K金闪O链，调节珠控制长短,http://home.mi.com/shop/detail?gid=102821,20181009 11:47:25,https://img.youpin.mi-img.com/800_pic/71ef08aeffcab5eef6906bf0cbdbe3f4.png
有品推荐,446,世界风物,LUCKYME经典闪耀钻戒,4399.0,3600,4399.0,301,319,167739612,比利时亮式切割，显钻设计，奢牌同源,http://home.mi.com/shop/detail?gid=101900,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101900_3su9rodgvilrb.png
有品推荐,446,世界风物,TwentySeventeen水晶石英腕表,369.0,3600,369.0,301,1436,51611514,时尚匠心设计，轻奢水晶元素，瑞士进口机芯,http://home.mi.com/shop/detail?gid=103241,20180918 18:16:38,https://img.youpin.mi-img.com/800_pic/180c16d38d9c0bb1ef401bae0f4221f2.png
有品推荐,446,世界风物,CARRY'O轻奢级牛皮水桶包(赠配包）,399.0,7200,399.0,301,3803,132926568,美国进口优质皮胚，七十三道手作工艺，可调节肩带，,http://home.mi.com/shop/detail?gid=101427,20181008 00:01:11,http://img.youpin.mi-img.com/800_pic/101427_23jv61c96b1p.png
有品推荐,446,世界风物,CARRY'O英伦复古轻奢级马鞍包,439.0,7200,439.0,301,3217,123177247,美国优质皮胚，一包两用，经典包型,http://home.mi.com/shop/detail?gid=102118,20180929 12:07:38,https://img.youpin.mi-img.com/800_pic/4ec6561018c786d5771561c52d7182c9.png
